51.750000	4.02059   	107.568   
51.840000	4.02599   	107.465   
51.930000	4.03138   	107.363   
52.020000	4.03677   	107.261   
52.110000	4.04214   	107.159   
52.200000	4.04752   	107.057   
52.290000	4.05287   	106.955   
52.380000	4.05823   	106.853   
52.470000	4.06357   	106.751   
52.560000	4.06891   	106.65    
52.650000	4.07423   	106.548   
52.740000	4.07955   	106.446   
52.830000	4.08486   	106.345   
52.920000	4.09017   	106.244   
53.010000	4.09545   	106.142   
53.100000	4.10074   	106.041   
53.190000	4.10602   	105.94    
53.280000	4.11129   	105.839   
53.370000	4.11654   	105.738   
53.460000	4.1218    	105.637   
53.550000	4.12704   	105.536   
53.640000	4.13228   	105.435   
53.730000	4.1375    	105.334   
53.820000	4.14272   	105.234   
53.910000	4.14792   	105.133   
54.000000	4.15313   	105.033   
54.090000	4.15832   	104.932   
54.180000	4.1635    	104.832   
54.270000	4.16867   	104.732   
54.360000	4.17385   	104.631   
54.450000	4.179     	104.531   
54.540000	4.18415   	104.431   
54.630000	4.18929   	104.331   
54.720000	4.19442   	104.231   
54.810000	4.19954   	104.131   
54.900000	4.20466   	104.032   
54.990000	4.20976   	103.932   
55.080000	4.21486   	103.832   
55.170000	4.21995   	103.733   
55.260000	4.22503   	103.633   
55.350000	4.2301    	103.534   
55.440000	4.23516   	103.435   
55.530000	4.24021   	103.335   
55.620000	4.24526   	103.236   
55.710000	4.25029   	103.137   
55.800000	4.25532   	103.038   
55.890000	4.26034   	102.939   
55.980000	4.26535   	102.84    
56.070000	4.27034   	102.741   
56.160000	4.27534   	102.642   
56.250000	4.28032   	102.544   
56.340000	4.2853    	102.445   
56.430000	4.29026   	102.347   
56.520000	4.29522   	102.248   
56.610000	4.30016   	102.15    
56.700000	4.3051    	102.051   
56.790000	4.31003   	101.953   
56.880000	4.31495   	101.855   
56.970000	4.31986   	101.757   
57.060000	4.32476   	101.659   
57.150000	4.32965   	101.561   
57.240000	4.33454   	101.463   
57.330000	4.33941   	101.365   
57.420000	4.34428   	101.267   
57.510000	4.34913   	101.17    
57.600000	4.35399   	101.072   
57.690000	4.35882   	100.974   
57.780000	4.36365   	100.877   
57.870000	4.36847   	100.779   
57.960000	4.37329   	100.682   
58.050000	4.37808   	100.585   
58.140000	4.38288   	100.488   
58.230000	4.38766   	100.391   
58.320000	4.39244   	100.293   
58.410000	4.3972    	100.196   
58.500000	4.40196   	100.099   
58.590000	4.4067    	100.003   
58.680000	4.41145   	99.9058   
58.770000	4.41617   	99.8091   
58.860000	4.42089   	99.7124   
58.950000	4.4256    	99.6158   
59.040000	4.43031   	99.5193   
59.130000	4.43499   	99.4228   
59.220000	4.43968   	99.3264   
59.310000	4.44435   	99.2301   
59.400000	4.44902   	99.1338   
59.490000	4.45367   	99.0377   
59.580000	4.45831   	98.9415   
59.670000	4.46295   	98.8455   
59.760000	4.46758   	98.7495   
59.850000	4.47219   	98.6536   
59.940000	4.4768    	98.5577   
60.030000	4.48139   	98.4619   
60.120000	4.48599   	98.3662   
60.210000	4.49056   	98.2705   
60.300000	4.49514   	98.1749   
60.390000	4.49969   	98.0794   
60.480000	4.50425   	97.9839   
60.570000	4.50878   	97.8886   
60.660000	4.51332   	97.7932   
60.750000	4.51784   	97.698    
60.840000	4.52235   	97.6028   
60.930000	4.52685   	97.5077   
61.020000	4.53135   	97.4126   
61.110000	4.53583   	97.3176   
61.200000	4.54031   	97.2226   
61.290000	4.54477   	97.1278   
61.380000	4.54923   	97.033    
61.470000	4.55367   	96.9383   
61.560000	4.55811   	96.8435   
61.650000	4.56253   	96.749    
61.740000	4.56695   	96.6544   
61.830000	4.57135   	96.5599   
61.920000	4.57575   	96.4655   
62.010000	4.58014   	96.3712   
62.100000	4.58452   	96.2769   
62.190000	4.58888   	96.1827   
62.280000	4.59324   	96.0885   
62.370000	4.59759   	95.9944   
62.460000	4.60193   	95.9003   
62.550000	4.60625   	95.8064   
62.640000	4.61058   	95.7125   
62.730000	4.61488   	95.6187   
62.820000	4.61919   	95.5248   
62.910000	4.62347   	95.4312   
63.000000	4.62776   	95.3375   
63.090000	4.63202   	95.2439   
63.180000	4.63628   	95.1504   
63.270000	4.64053   	95.0569   
63.360000	4.64477   	94.9635   
63.450000	4.649     	94.8702   
63.540000	4.65323   	94.7769   
63.630000	4.65743   	94.6837   
63.720000	4.66164   	94.5905   
63.810000	4.66582   	94.4974   
63.900000	4.67001   	94.4044   
63.990000	4.67417   	94.3114   
64.080000	4.67834   	94.2185   
64.170000	4.68248   	94.1257   
64.260000	4.68663   	94.0329   
64.350000	4.69075   	93.9402   
64.440000	4.69488   	93.8475   
64.530000	4.69898   	93.7549   
64.620000	4.70309   	93.6623   
64.710000	4.70717   	93.5699   
64.800000	4.71126   	93.4775   
64.890000	4.71532   	93.3851   
64.980000	4.71939   	93.2928   
65.070000	4.72343   	93.2006   
65.160000	4.72748   	93.1084   
65.250000	4.7315    	93.0163   
65.340000	4.73553   	92.9242   
65.430000	4.73953   	92.8323   
65.520000	4.74353   	92.7403   
65.610000	4.74752   	92.6484   
65.700000	4.7515    	92.5566   
65.790000	4.75546   	92.4649   
65.880000	4.75943   	92.3731   
65.970000	4.76337   	92.2815   
66.060000	4.76731   	92.1899   
66.150000	4.77123   	92.0984   
66.240000	4.77515   	92.0069   
66.330000	4.77906   	91.9156   
66.420000	4.78296   	91.8242   
66.510000	4.78684   	91.7329   
66.600000	4.79072   	91.6417   
66.690000	4.79458   	91.5506   
66.780000	4.79844   	91.4594   
66.870000	4.80228   	91.3684   
66.960000	4.80612   	91.2774   
67.050000	4.80993   	91.1865   
67.140000	4.81375   	91.0956   
67.230000	4.81755   	91.0048   
67.320000	4.82135   	90.914    
67.410000	4.82512   	90.8233   
67.500000	4.8289    	90.7326   
67.590000	4.83265   	90.6421   
