25.948400	7295.44   	1.318298	1.88363e+07	1.318298	572.032   	13.001504	80.4269   	13.001504	80.4269   	
26.128250	7100.02   	1.327106	1.83412e+07	1.327106	572.209   	13.091445	80.5147   	13.091445	80.5147   	
26.308100	6911.17   	1.335913	1.78623e+07	1.335913	572.386   	13.181386	80.6033   	13.181386	80.6033   	
26.487950	6728.62   	1.344721	1.73989e+07	1.344721	572.566   	13.271327	80.6925   	13.271327	80.6925   	
26.667800	6552.13   	1.353528	1.69505e+07	1.353528	572.747   	13.361268	80.7825   	13.361268	80.7825   	
26.847650	6381.45   	1.362336	1.65164e+07	1.362336	572.928   	13.451209	80.8733   	13.451209	80.8733   	
27.027500	6216.35   	1.371144	1.60962e+07	1.371144	573.11    	13.541150	80.9647   	13.541150	80.9647   	
27.207350	6056.61   	1.379951	1.56892e+07	1.379951	573.296   	13.631091	81.0569   	13.631091	81.0569   	
27.387200	5902.03   	1.388759	1.5295e+07	1.388759	573.481   	13.721032	81.1498   	13.721032	81.1498   	
27.567050	5752.4    	1.397566	1.49131e+07	1.397566	573.668   	13.810973	81.2435   	13.810973	81.2435   	
27.746900	5607.55   	1.406374	1.4543e+07	1.406374	573.856   	13.900914	81.338    	13.900914	81.338    	
27.926750	5467.27   	1.415182	1.41844e+07	1.415182	574.046   	13.990855	81.4331   	13.990855	81.4331   	
28.106600	5331.41   	1.423989	1.38367e+07	1.423989	574.237   	14.080796	81.5291   	14.080796	81.5291   	
28.286450	5199.8    	1.432797	1.34996e+07	1.432797	574.428   	14.170737	81.6257   	14.170737	81.6257   	
28.466300	5072.27   	1.441605	1.31728e+07	1.441605	574.622   	14.260678	81.7232   	14.260678	81.7232   	
28.646150	4948.67   	1.450412	1.28557e+07	1.450412	574.817   	14.350619	81.8214   	14.350619	81.8214   	
28.826000	4828.86   	1.459220	1.25482e+07	1.459220	575.013   	14.440560	81.9203   	14.440560	81.9203   	
29.005850	4712.71   	1.468027	1.22498e+07	1.468027	575.21    	14.530501	82.0201   	14.530501	82.0201   	
29.185700	4600.07   	1.476835	1.19602e+07	1.476835	575.409   	14.620442	82.1206   	14.620442	82.1206   	
29.365550	4490.81   	1.485643	1.16791e+07	1.485643	575.609   	14.710383	82.2218   	14.710383	82.2218   	
29.545400	4384.83   	1.494450	1.14062e+07	1.494450	575.81    	14.800324	82.3239   	14.800324	82.3239   	
29.725250	4282      	1.503258	1.11413e+07	1.503258	576.013   	14.890265	82.4267   	14.890265	82.4267   	
29.905100	4182.2    	1.512066	1.0884e+07	1.512066	576.217   	14.980206	82.5303   	14.980206	82.5303   	
30.084950	4085.34   	1.520873	1.06341e+07	1.520873	576.423   	15.070147	82.6347   	15.070147	82.6347   	
30.264800	3991.3    	1.529681	1.03913e+07	1.529681	576.628   	15.160088	82.7399   	15.160088	82.7399   	
30.444650	3899.99   	1.538488	1.01554e+07	1.538488	576.837   	15.250029	82.8458   	15.250029	82.8458   	
30.624500	3811.31   	1.547296	9.92617e+06	1.547296	577.047   	15.339970	82.9526   	15.339970	82.9526   	
30.804350	3725.18   	1.556104	9.70336e+06	1.556104	577.257   	15.429911	83.0602   	15.429911	83.0602   	
30.984200	3641.5    	1.564911	9.48678e+06	1.564911	577.468   	15.519852	83.1685   	15.519852	83.1685   	
31.164050	3560.19   	1.573719	9.2762e+06	1.573719	577.682   	15.609793	83.2777   	15.609793	83.2777   	
31.343900	3481.18   	1.582527	9.07144e+06	1.582527	577.897   	15.699734	83.3877   	15.699734	83.3877   	
31.523750	3404.37   	1.591334	8.87229e+06	1.591334	578.113   	15.789675	83.4985   	15.789675	83.4985   	
31.703600	3329.71   	1.600142	8.67858e+06	1.600142	578.33    	15.879616	83.6101   	15.879616	83.6101   	
31.883450	3257.12   	1.608949	8.49013e+06	1.608949	578.549   	15.969557	83.7225   	15.969557	83.7225   	
32.063300	3186.52   	1.617757	8.30677e+06	1.617757	578.769   	16.059498	83.8357   	16.059498	83.8357   	
32.243150	3117.85   	1.626565	8.12832e+06	1.626565	578.99    	16.149439	83.9498   	16.149439	83.9498   	
32.423000	3051.06   	1.635372	7.95466e+06	1.635372	579.213   	16.239380	84.0647   	16.239380	84.0647   	
32.602850	2986.07   	1.644180	7.7856e+06	1.644180	579.438   	16.329321	84.1804   	16.329321	84.1804   	
32.782700	2922.84   	1.652988	7.621e+06 	1.652988	579.663   	16.419262	84.297    	16.419262	84.297    	
32.962550	2861.29   	1.661795	7.46074e+06	1.661795	579.889   	16.509203	84.4144   	16.509203	84.4144   	
33.142400	2801.39   	1.670603	7.30467e+06	1.670603	580.118   	16.599144	84.5326   	16.599144	84.5326   	
33.322250	2743.07   	1.679410	7.15266e+06	1.679410	580.348   	16.689085	84.6517   	16.689085	84.6517   	
33.502100	2686.29   	1.688218	7.00458e+06	1.688218	580.578   	16.779026	84.7717   	16.779026	84.7717   	
33.681950	2630.99   	1.697026	6.86031e+06	1.697026	580.811   	16.868967	84.8925   	16.868967	84.8925   	
33.861800	2577.14   	1.705833	6.71974e+06	1.705833	581.045   	16.958908	85.0141   	16.958908	85.0141   	
34.041650	2524.68   	1.714641	6.58276e+06	1.714641	581.28    	17.048849	85.1366   	17.048849	85.1366   	
34.221500	2473.57   	1.723449	6.44924e+06	1.723449	581.515   	17.138790	85.26     	17.138790	85.26     	
34.401350	2423.78   	1.732256	6.3191e+06	1.732256	581.754   	17.228731	85.3843   	17.228731	85.3843   	
